"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Tuvalu","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.6",""
"Uganda","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.0",""
"Uganda","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.9",""
"Uganda","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.6",""
"Uganda","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5",""
"Uganda","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.7",""
"Uganda","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.9",""
"Uganda","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.7",""
"Uganda","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.8",""
"Uganda","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.9",""
"Ukraine","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","116.6",""
"Ukraine","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","116.4","3"
"Ukraine","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","116.3","3"
"Ukraine","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","116.2","3"
"Ukraine","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","116.2",""
"Ukraine","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","116.1","3"
"Ukraine","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","115.9","3"
"Ukraine","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","115.9",""
"Ukraine","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","115.5",""
"Ukraine","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","116.1",""
"Ukraine","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","116.7","3"
"Ukraine","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","117.5",""
"Union of Soviet Socialist Republics (former)","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","111.8",""
"Union of Soviet Socialist Republics (former)","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","111.7",""
"Union of Soviet Socialist Republics (former)","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.0",""
"Union of Soviet Socialist Republics (former)","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.4",""
"United Arab Emirates","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","47.1",""
"United Arab Emirates","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","48.3",""
"United Arab Emirates","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","48.8","139"
"United Arab Emirates","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","49.2","139"
"United Arab Emirates","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","49.5","139"
"United Arab Emirates","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","50.3","139"
"United Arab Emirates","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","50.1","140"
"United Arab Emirates","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","51.3",""
"United Arab Emirates","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","52.8",""
"United Arab Emirates","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","54.1",""
"United Kingdom","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.4",""
"United Kingdom","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4",""
"United Kingdom","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6",""
"United Kingdom","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","141"
"United Kingdom","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.7",""
"United Kingdom","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0",""
"United Kingdom","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2",""
"United Kingdom","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.3",""
"United Kingdom","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
"United Kingdom","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5",""
"United Kingdom","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5",""
"United Kingdom","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.6",""
"United Kingdom","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.7",""
"United Kingdom","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.7",""
"United Kingdom","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9",""
"United Kingdom","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.7",""
"United Kingdom","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8",""
"United Kingdom","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.7",""
"United Kingdom","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.7",""
"United Kingdom: England and Wales","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8",""
"United Kingdom: England and Wales","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0",""
"United Kingdom: England and Wales","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0",""
"United Kingdom: England and Wales","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2",""
"United Kingdom: England and Wales","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2",""
"United Republic of Tanzania: Tanganyika","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.2",""
"United States of America","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.3",""
"United States of America","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.2","3"
"United States of America","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.3","3"
"United States of America","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.5","3"
"United States of America","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.6","3"
"United States of America","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.8","142"
"United States of America","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.8","3"
"United States of America","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.5",""
"United States of America","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","3"
"United States of America","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.1","3"
"United States of America","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.3","3"
"United States of America","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","3"
"United States of America","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"United States of America","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.6",""
"United States of America","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6","3"
"United States of America","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","142"
"United States of America","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"United States of America","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0","3"
"United States of America","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.1","142"
"United States of America","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.1","3"
"United States of America","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.8",""
"United States of America","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2","3"
"United States of America","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","3"
"United States of America","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.4","3"
"United States of America","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5","3"
"United States of America","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.6","3"
"United States of America","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.9",""
"United States Virgin Islands","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","110.3",""
"United States Virgin Islands","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","109.4","3"
"United States Virgin Islands","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","109.5","3"
"United States Virgin Islands","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","109.4","4"
"United States Virgin Islands","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","109.4","3"
"United States Virgin Islands","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","109.6",""
"United States Virgin Islands","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.5","3"
"United States Virgin Islands","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","108.5",""
"United States Virgin Islands","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.9","4"
"United States Virgin Islands","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.4",""
"United States Virgin Islands","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","110.2","4"
"United States Virgin Islands","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","109.1","4"
"United States Virgin Islands","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","91.7","4"
"United States Virgin Islands","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.4",""
"Uruguay","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.1",""
"Uruguay","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","107.0","143"
"Uruguay","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.9","144"
"Uruguay","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.8","144"
"Uruguay","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.7","144"
"Uruguay","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.6","144"
"Uruguay","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.5","144"
"Uruguay","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.5",""
"Uruguay","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.4","144"
"Uruguay","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.3","144"
"Uruguay","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.2","144"
"Uruguay","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.5",""
"Uruguay","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.1","144"
"Uruguay","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.2","144"
"Uruguay","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.2",""
"Uruguay","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.2","144"
"Uruguay","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.2","144"
"Uruguay","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.2","144"
"Uruguay","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.1","144"
"Uruguay","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.0","144"
"Uruguay","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.0",""
"Uruguay","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9","144"
"Uruguay","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.7","144"
"Uruguay","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.4","144"
"Uruguay","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2","144"
"Uruguay","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.4",""
"Uruguay","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0",""
"Uruguay","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.0",""
"Uzbekistan","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"Uzbekistan","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6","17"
"Uzbekistan","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8",""
"Uzbekistan","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2",""
"Uzbekistan","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1",""
"Uzbekistan","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2",""
"Uzbekistan","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4",""
"Uzbekistan","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.6",""
"Uzbekistan","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.6",""
"Uzbekistan","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.7",""
"Uzbekistan","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9",""
"Uzbekistan","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0",""
"Uzbekistan","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2",""
"Uzbekistan","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3",""
"Uzbekistan","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"Uzbekistan","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.5","3"
"Uzbekistan","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.7",""
"Vanuatu","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.8",""
"Vanuatu","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.3",""
"Vanuatu","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.1","3"
"Vanuatu","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.7",""
"Vanuatu","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.2",""
"Vanuatu","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","94.1","3"
"Vanuatu","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","91.8",""
"Venezuela","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.0",""
"Venezuela","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.1","111"
"Venezuela","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.0","111"
"Venezuela","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.9","111"
"Venezuela","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.2","111"
"Venezuela","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.9","111"
"Venezuela","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.8","111"
"Venezuela","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.7",""
"Venezuela","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.7","111"
"Venezuela","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.7","111"
"Venezuela","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.6","111"
"Venezuela","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","111"
"Venezuela","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","111"
"Venezuela","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.4",""
"Venezuela","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","111"
"Venezuela","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","111"
"Venezuela","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.4","111"
"Venezuela","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.4","111"
"Venezuela","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.7","111"
"Venezuela","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.3","111"
"Venezuela","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.2",""
"Venezuela","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.3","111"
"Venezuela","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.3","111"
"Venezuela","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.2","111"
"Venezuela","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.2","111"
"Venezuela","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.2","111"
"Venezuela","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.9",""
"Vietnam","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.0",""
"Vietnam","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","7"
"Vietnam","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","7"
"Vietnam","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.2",""
"Vietnam","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.7",""
"Vietnam","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","7"
"Vietnam","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","7"
"Vietnam","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","7"
"Vietnam","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","7"
"Vietnam","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","7"
"Vietnam","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.4",""
"Vietnam","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","7"
"Vietnam","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","7"
"Vietnam","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","7"
"Vietnam","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.4","7"
"Vietnam","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","7"
"Vietnam","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.7",""
"Vietnam","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.5","3"
"Vietnam","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.6","7"
"Vietnam","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","7"
"Vietnam","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.3","7"
"Vietnam","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.0",""
"Wallis and Futuna","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.4",""
"Wallis and Futuna","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.8",""
"Yemen","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.6",""
"Yemen","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","12"
"Yemen","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","12"
"Yemen","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","7"
"Yemen","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.4",""
"Yemen","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","7"
"Yemen","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.1","7"
"Yemen","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3","7"
"Yemen","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4","7"
"Yemen","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4","7"
"Yemen","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.1",""
"Yemen","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.2",""
"Yemen","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","7"
"Yemen","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.4",""
"Yemen","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.3",""
"Yemen Arab Republic (former)","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.6",""
"Yugoslavia (former Socialist Federal Republic)","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","3"
"Yugoslavia (former Socialist Federal Republic)","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3","3"
"Zambia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.9",""
"Zambia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.9",""
"Zambia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.2","7"
