"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Latvia","Male","2000","UNESCO_UIS Database_Sep2007","Number","134178",""
"Latvia","Male","1999","UNESCO_UIS Database_Sep2007","Number","127827",""
"Lebanon","Female","2005","UNESCO_UIS Database_Sep2007","Number","186644",""
"Lebanon","Female","2004","UNESCO_UIS Database_Sep2007","Number","184566",""
"Lebanon","Female","2003","UNESCO_UIS Database_Sep2007","Number","179542",""
"Lebanon","Female","2002","UNESCO_UIS Database_Sep2007","Number","173102",""
"Lebanon","Female","2001","UNESCO_UIS Database_Sep2007","Number","166561",""
"Lebanon","Female","2000","UNESCO_UIS Database_Sep2007","Number","197084",""
"Lebanon","Female","1999","UNESCO_UIS Database_Sep2007","Number","191949",""
"Lebanon","Male","2005","UNESCO_UIS Database_Sep2007","Number","175722",""
"Lebanon","Male","2004","UNESCO_UIS Database_Sep2007","Number","174496",""
"Lebanon","Male","2003","UNESCO_UIS Database_Sep2007","Number","170669",""
"Lebanon","Male","2002","UNESCO_UIS Database_Sep2007","Number","163068",""
"Lebanon","Male","2001","UNESCO_UIS Database_Sep2007","Number","155575",""
"Lebanon","Male","2000","UNESCO_UIS Database_Sep2007","Number","186133",""
"Lebanon","Male","1999","UNESCO_UIS Database_Sep2007","Number","180416",""
"Lesotho","Female","2005","UNESCO_UIS Database_Sep2007","Number","52732",""
"Lesotho","Female","2004","UNESCO_UIS Database_Sep2007","Number","49972",""
"Lesotho","Female","2003","UNESCO_UIS Database_Sep2007","Number","47202",""
"Lesotho","Female","2002","UNESCO_UIS Database_Sep2007","Number","46169",""
"Lesotho","Female","2001","UNESCO_UIS Database_Sep2007","Number","44366",""
"Lesotho","Female","2000","UNESCO_UIS Database_Sep2007","Number","42182",""
"Lesotho","Female","1999","UNESCO_UIS Database_Sep2007","Number","42283",""
"Lesotho","Male","2005","UNESCO_UIS Database_Sep2007","Number","41728",""
"Lesotho","Male","2004","UNESCO_UIS Database_Sep2007","Number","39496",""
"Lesotho","Male","2003","UNESCO_UIS Database_Sep2007","Number","37116",""
"Lesotho","Male","2002","UNESCO_UIS Database_Sep2007","Number","36089",""
"Lesotho","Male","2001","UNESCO_UIS Database_Sep2007","Number","34900",""
"Lesotho","Male","2000","UNESCO_UIS Database_Sep2007","Number","32131",""
"Lesotho","Male","1999","UNESCO_UIS Database_Sep2007","Number","31337",""
"Liberia","Female","2000","UNESCO_UIS Database_Sep2007","Number","56449",""
"Liberia","Female","1999","UNESCO_UIS Database_Sep2007","Number","44355",""
"Liberia","Male","2000","UNESCO_UIS Database_Sep2007","Number","79060",""
"Liberia","Male","1999","UNESCO_UIS Database_Sep2007","Number","69523",""
"Libya","Female","2005","UNESCO_UIS Database_Sep2007","Number","373616","1"
"Libya","Female","2003","UNESCO_UIS Database_Sep2007","Number","402916","1"
"Libya","Female","2002","UNESCO_UIS Database_Sep2007","Number","416511",""
"Libya","Male","2005","UNESCO_UIS Database_Sep2007","Number","327920","3"
"Libya","Male","2003","UNESCO_UIS Database_Sep2007","Number","395076",""
"Libya","Male","2002","UNESCO_UIS Database_Sep2007","Number","408027",""
"Liechtenstein","Female","2004","UNESCO_UIS Database_Sep2007","Number","1480",""
"Liechtenstein","Female","2003","UNESCO_UIS Database_Sep2007","Number","1464",""
"Liechtenstein","Male","2004","UNESCO_UIS Database_Sep2007","Number","1793",""
"Liechtenstein","Male","2003","UNESCO_UIS Database_Sep2007","Number","1791",""
"Lithuania","Female","2005","UNESCO_UIS Database_Sep2007","Number","206743",""
"Lithuania","Female","2004","UNESCO_UIS Database_Sep2007","Number","210462",""
"Lithuania","Female","2003","UNESCO_UIS Database_Sep2007","Number","217334",""
"Lithuania","Female","2002","UNESCO_UIS Database_Sep2007","Number","215244",""
"Lithuania","Female","2001","UNESCO_UIS Database_Sep2007","Number","211389",""
"Lithuania","Female","2000","UNESCO_UIS Database_Sep2007","Number","205978",""
"Lithuania","Female","1999","UNESCO_UIS Database_Sep2007","Number","200372",""
"Lithuania","Male","2005","UNESCO_UIS Database_Sep2007","Number","216963",""
"Lithuania","Male","2004","UNESCO_UIS Database_Sep2007","Number","220841",""
"Lithuania","Male","2003","UNESCO_UIS Database_Sep2007","Number","230618",""
"Lithuania","Male","2002","UNESCO_UIS Database_Sep2007","Number","227586",""
"Lithuania","Male","2001","UNESCO_UIS Database_Sep2007","Number","221665",""
"Lithuania","Male","2000","UNESCO_UIS Database_Sep2007","Number","215142",""
"Lithuania","Male","1999","UNESCO_UIS Database_Sep2007","Number","206579",""
"Luxembourg","Female","2005","UNESCO_UIS Database_Sep2007","Number","18119",""
"Luxembourg","Female","2004","UNESCO_UIS Database_Sep2007","Number","17688",""
"Luxembourg","Female","2003","UNESCO_UIS Database_Sep2007","Number","17440",""
"Luxembourg","Female","2002","UNESCO_UIS Database_Sep2007","Number","17149",""
"Luxembourg","Female","2001","UNESCO_UIS Database_Sep2007","Number","16935",""
"Luxembourg","Female","2000","UNESCO_UIS Database_Sep2007","Number","16562",""
"Luxembourg","Female","1999","UNESCO_UIS Database_Sep2007","Number","16211",""
"Luxembourg","Male","2005","UNESCO_UIS Database_Sep2007","Number","17827",""
"Luxembourg","Male","2004","UNESCO_UIS Database_Sep2007","Number","17520",""
"Luxembourg","Male","2003","UNESCO_UIS Database_Sep2007","Number","17276",""
"Luxembourg","Male","2002","UNESCO_UIS Database_Sep2007","Number","16889",""
"Luxembourg","Male","2001","UNESCO_UIS Database_Sep2007","Number","16671",""
"Luxembourg","Male","2000","UNESCO_UIS Database_Sep2007","Number","16434",""
"Luxembourg","Male","1999","UNESCO_UIS Database_Sep2007","Number","16302",""
"Macau SAR","Female","2005","UNESCO_UIS Database_Sep2007","Number","23003",""
"Macau SAR","Female","2004","UNESCO_UIS Database_Sep2007","Number","23079",""
"Macau SAR","Female","2003","UNESCO_UIS Database_Sep2007","Number","22314",""
"Macau SAR","Female","2002","UNESCO_UIS Database_Sep2007","Number","21076",""
"Macau SAR","Female","2001","UNESCO_UIS Database_Sep2007","Number","19555",""
"Macau SAR","Female","2000","UNESCO_UIS Database_Sep2007","Number","17852",""
"Macau SAR","Female","1999","UNESCO_UIS Database_Sep2007","Number","16361",""
"Macau SAR","Male","2005","UNESCO_UIS Database_Sep2007","Number","23536",""
"Macau SAR","Male","2004","UNESCO_UIS Database_Sep2007","Number","23430",""
"Macau SAR","Male","2003","UNESCO_UIS Database_Sep2007","Number","22111",""
"Macau SAR","Male","2002","UNESCO_UIS Database_Sep2007","Number","20941",""
"Macau SAR","Male","2001","UNESCO_UIS Database_Sep2007","Number","19388",""
"Macau SAR","Male","2000","UNESCO_UIS Database_Sep2007","Number","17515",""
"Macau SAR","Male","1999","UNESCO_UIS Database_Sep2007","Number","15498",""
"Macedonia","Female","2005","UNESCO_UIS Database_Sep2007","Number","102764",""
"Macedonia","Female","2004","UNESCO_UIS Database_Sep2007","Number","103618",""
"Macedonia","Female","2003","UNESCO_UIS Database_Sep2007","Number","105116",""
"Macedonia","Female","2002","UNESCO_UIS Database_Sep2007","Number","105008",""
"Macedonia","Female","2001","UNESCO_UIS Database_Sep2007","Number","106370",""
"Macedonia","Female","2000","UNESCO_UIS Database_Sep2007","Number","106196",""
"Macedonia","Female","1999","UNESCO_UIS Database_Sep2007","Number","105023",""
"Macedonia","Male","2005","UNESCO_UIS Database_Sep2007","Number","111241",""
"Macedonia","Male","2004","UNESCO_UIS Database_Sep2007","Number","112142",""
"Macedonia","Male","2003","UNESCO_UIS Database_Sep2007","Number","113533",""
"Macedonia","Male","2002","UNESCO_UIS Database_Sep2007","Number","113826",""
"Macedonia","Male","2001","UNESCO_UIS Database_Sep2007","Number","115711",""
"Macedonia","Male","2000","UNESCO_UIS Database_Sep2007","Number","115765",""
"Macedonia","Male","1999","UNESCO_UIS Database_Sep2007","Number","113643",""
"Madagascar","Female","1999","UNESCO_UIS Database_Sep2007","Number","169653","1"
"Madagascar","Male","1999","UNESCO_UIS Database_Sep2007","Number","177288",""
"Malawi","Female","2005","UNESCO_UIS Database_Sep2007","Number","230926",""
"Malawi","Female","2004","UNESCO_UIS Database_Sep2007","Number","225228",""
"Malawi","Female","2002","UNESCO_UIS Database_Sep2007","Number","225730","1"
"Malawi","Female","2001","UNESCO_UIS Database_Sep2007","Number","225945",""
"Malawi","Female","2000","UNESCO_UIS Database_Sep2007","Number","208415",""
"Malawi","Female","1999","UNESCO_UIS Database_Sep2007","Number","229352",""
"Malawi","Male","2005","UNESCO_UIS Database_Sep2007","Number","284536",""
"Malawi","Male","2004","UNESCO_UIS Database_Sep2007","Number","280075",""
"Malawi","Male","2002","UNESCO_UIS Database_Sep2007","Number","291960",""
"Malawi","Male","2001","UNESCO_UIS Database_Sep2007","Number","292306",""
"Malawi","Male","2000","UNESCO_UIS Database_Sep2007","Number","278371",""
"Malawi","Male","1999","UNESCO_UIS Database_Sep2007","Number","326970",""
"Malaysia","Female","2004","UNESCO_UIS Database_Sep2007","Number","1339868",""
"Malaysia","Female","2003","UNESCO_UIS Database_Sep2007","Number","1308232",""
"Malaysia","Female","2002","UNESCO_UIS Database_Sep2007","Number","1178811",""
"Malaysia","Female","2001","UNESCO_UIS Database_Sep2007","Number","1147350",""
"Malaysia","Female","2000","UNESCO_UIS Database_Sep2007","Number","1128390",""
"Malaysia","Female","1999","UNESCO_UIS Database_Sep2007","Number","1110299",""
"Malaysia","Male","2004","UNESCO_UIS Database_Sep2007","Number","1244125",""
"Malaysia","Male","2003","UNESCO_UIS Database_Sep2007","Number","1210410",""
"Malaysia","Male","2002","UNESCO_UIS Database_Sep2007","Number","1121251",""
"Malaysia","Male","2001","UNESCO_UIS Database_Sep2007","Number","1099524",""
"Malaysia","Male","2000","UNESCO_UIS Database_Sep2007","Number","1077036",""
"Malaysia","Male","1999","UNESCO_UIS Database_Sep2007","Number","1066564",""
"Maldives","Female","2004","UNESCO_UIS Database_Sep2007","Number","14996","1"
"Maldives","Female","2003","UNESCO_UIS Database_Sep2007","Number","14760",""
"Maldives","Female","2002","UNESCO_UIS Database_Sep2007","Number","13336",""
"Maldives","Female","2001","UNESCO_UIS Database_Sep2007","Number","12544",""
"Maldives","Female","2000","UNESCO_UIS Database_Sep2007","Number","10256",""
"Maldives","Female","1999","UNESCO_UIS Database_Sep2007","Number","7663",""
"Maldives","Male","2004","UNESCO_UIS Database_Sep2007","Number","13882",""
"Maldives","Male","2003","UNESCO_UIS Database_Sep2007","Number","13852",""
"Maldives","Male","2002","UNESCO_UIS Database_Sep2007","Number","12029",""
"Maldives","Male","2001","UNESCO_UIS Database_Sep2007","Number","12063",""
"Maldives","Male","2000","UNESCO_UIS Database_Sep2007","Number","9754",""
"Maldives","Male","1999","UNESCO_UIS Database_Sep2007","Number","7325",""
"Mali","Female","2005","UNESCO_UIS Database_Sep2007","Number","161050","1"
"Mali","Female","2004","UNESCO_UIS Database_Sep2007","Number","142374",""
"Mali","Female","2003","UNESCO_UIS Database_Sep2007","Number","121098",""
"Mali","Female","2000","UNESCO_UIS Database_Sep2007","Number","90736","1"
"Mali","Female","1999","UNESCO_UIS Database_Sep2007","Number","74416",""
"Mali","Male","2005","UNESCO_UIS Database_Sep2007","Number","268666","3"
"Mali","Male","2004","UNESCO_UIS Database_Sep2007","Number","246044",""
"Mali","Male","2003","UNESCO_UIS Database_Sep2007","Number","228517",""
"Mali","Male","2000","UNESCO_UIS Database_Sep2007","Number","167097",""
"Mali","Male","1999","UNESCO_UIS Database_Sep2007","Number","143284",""
"Malta","Female","2005","UNESCO_UIS Database_Sep2007","Number","19204",""
"Malta","Female","2004","UNESCO_UIS Database_Sep2007","Number","19543",""
"Malta","Female","2003","UNESCO_UIS Database_Sep2007","Number","18188",""
"Malta","Female","2002","UNESCO_UIS Database_Sep2007","Number","17643",""
"Malta","Female","2001","UNESCO_UIS Database_Sep2007","Number","17376",""
"Malta","Female","2000","UNESCO_UIS Database_Sep2007","Number","17567",""
"Malta","Male","2005","UNESCO_UIS Database_Sep2007","Number","19757",""
"Malta","Male","2004","UNESCO_UIS Database_Sep2007","Number","22180",""
"Malta","Male","2003","UNESCO_UIS Database_Sep2007","Number","19368",""
"Malta","Male","2002","UNESCO_UIS Database_Sep2007","Number","18835",""
"Malta","Male","2001","UNESCO_UIS Database_Sep2007","Number","18867",""
"Malta","Male","2000","UNESCO_UIS Database_Sep2007","Number","18514",""
"Marshall Islands","Female","2005","UNESCO_UIS Database_Sep2007","Number","2940","1"
"Marshall Islands","Female","2004","UNESCO_UIS Database_Sep2007","Number","2911",""
"Marshall Islands","Female","2003","UNESCO_UIS Database_Sep2007","Number","3200","1"
"Marshall Islands","Female","2002","UNESCO_UIS Database_Sep2007","Number","3147",""
"Marshall Islands","Female","1999","UNESCO_UIS Database_Sep2007","Number","3006",""
"Marshall Islands","Male","2005","UNESCO_UIS Database_Sep2007","Number","2961",""
"Marshall Islands","Male","2004","UNESCO_UIS Database_Sep2007","Number","2935",""
"Marshall Islands","Male","2003","UNESCO_UIS Database_Sep2007","Number","3260",""
"Marshall Islands","Male","2002","UNESCO_UIS Database_Sep2007","Number","3206",""
"Marshall Islands","Male","1999","UNESCO_UIS Database_Sep2007","Number","2951",""
"Mauritania","Female","2005","UNESCO_UIS Database_Sep2007","Number","42591",""
"Mauritania","Female","2004","UNESCO_UIS Database_Sep2007","Number","40290",""
"Mauritania","Female","2003","UNESCO_UIS Database_Sep2007","Number","37505",""
"Mauritania","Female","2002","UNESCO_UIS Database_Sep2007","Number","33951",""
"Mauritania","Female","2001","UNESCO_UIS Database_Sep2007","Number","32850",""
"Mauritania","Female","2000","UNESCO_UIS Database_Sep2007","Number","27332",""
"Mauritania","Female","1999","UNESCO_UIS Database_Sep2007","Number","26684","1"
"Mauritania","Male","2005","UNESCO_UIS Database_Sep2007","Number","50205",""
"Mauritania","Male","2004","UNESCO_UIS Database_Sep2007","Number","48636",""
"Mauritania","Male","2003","UNESCO_UIS Database_Sep2007","Number","46902",""
"Mauritania","Male","2002","UNESCO_UIS Database_Sep2007","Number","44779",""
"Mauritania","Male","2001","UNESCO_UIS Database_Sep2007","Number","43808",""
"Mauritania","Male","2000","UNESCO_UIS Database_Sep2007","Number","38274",""
"Mauritania","Male","1999","UNESCO_UIS Database_Sep2007","Number","36798",""
"Mauritius","Female","2005","UNESCO_UIS Database_Sep2007","Number","62816","1"
"Mauritius","Female","2004","UNESCO_UIS Database_Sep2007","Number","60029",""
"Mauritius","Female","2003","UNESCO_UIS Database_Sep2007","Number","58179",""
"Mauritius","Female","2002","UNESCO_UIS Database_Sep2007","Number","55213",""
"Mauritius","Female","2001","UNESCO_UIS Database_Sep2007","Number","52587",""
"Mauritius","Female","2000","UNESCO_UIS Database_Sep2007","Number","51152","1"
"Mauritius","Female","1999","UNESCO_UIS Database_Sep2007","Number","50915",""
"Mauritius","Male","2005","UNESCO_UIS Database_Sep2007","Number","65075",""
"Mauritius","Male","2004","UNESCO_UIS Database_Sep2007","Number","62527",""
"Mauritius","Male","2003","UNESCO_UIS Database_Sep2007","Number","60055",""
"Mauritius","Male","2002","UNESCO_UIS Database_Sep2007","Number","56553",""
"Mauritius","Male","2001","UNESCO_UIS Database_Sep2007","Number","55259",""
"Mauritius","Male","2000","UNESCO_UIS Database_Sep2007","Number","54280","3"
"Mauritius","Male","1999","UNESCO_UIS Database_Sep2007","Number","53155",""
"Mexico","Female","2005","UNESCO_UIS Database_Sep2007","Number","5407176",""
"Mexico","Female","2004","UNESCO_UIS Database_Sep2007","Number","5325197",""
"Mexico","Female","2003","UNESCO_UIS Database_Sep2007","Number","5242325",""
"Mexico","Female","2002","UNESCO_UIS Database_Sep2007","Number","4933188",""
"Mexico","Female","2001","UNESCO_UIS Database_Sep2007","Number","4726409",""
"Mexico","Female","2000","UNESCO_UIS Database_Sep2007","Number","4567349",""
"Mexico","Female","1999","UNESCO_UIS Database_Sep2007","Number","4356352",""
"Mexico","Male","2005","UNESCO_UIS Database_Sep2007","Number","5157228",""
"Mexico","Male","2004","UNESCO_UIS Database_Sep2007","Number","5078656",""
"Mexico","Male","2003","UNESCO_UIS Database_Sep2007","Number","4945860",""
"Mexico","Male","2002","UNESCO_UIS Database_Sep2007","Number","4759788",""
"Mexico","Male","2001","UNESCO_UIS Database_Sep2007","Number","4630735",""
"Mexico","Male","2000","UNESCO_UIS Database_Sep2007","Number","4526754",""
"Mexico","Male","1999","UNESCO_UIS Database_Sep2007","Number","4365374",""
"Monaco","Female","2001","UNESCO_UIS Database_Sep2007","Number","1437",""
"Monaco","Female","2000","UNESCO_UIS Database_Sep2007","Number","1491",""
"Monaco","Female","1999","UNESCO_UIS Database_Sep2007","Number","1468",""
"Monaco","Male","2001","UNESCO_UIS Database_Sep2007","Number","1534",""
"Monaco","Male","2000","UNESCO_UIS Database_Sep2007","Number","1438",""
"Monaco","Male","1999","UNESCO_UIS Database_Sep2007","Number","1415",""
"Mongolia","Female","2005","UNESCO_UIS Database_Sep2007","Number","177692",""
"Mongolia","Female","2004","UNESCO_UIS Database_Sep2007","Number","174964",""
"Mongolia","Female","2003","UNESCO_UIS Database_Sep2007","Number","166024",""
"Mongolia","Female","2002","UNESCO_UIS Database_Sep2007","Number","152076",""
"Mongolia","Female","2001","UNESCO_UIS Database_Sep2007","Number","140460",""
"Mongolia","Female","2000","UNESCO_UIS Database_Sep2007","Number","123634",""
"Mongolia","Female","1999","UNESCO_UIS Database_Sep2007","Number","113803",""
"Mongolia","Male","2005","UNESCO_UIS Database_Sep2007","Number","161557",""
"Mongolia","Male","2004","UNESCO_UIS Database_Sep2007","Number","158229",""
"Mongolia","Male","2003","UNESCO_UIS Database_Sep2007","Number","146750",""
"Mongolia","Male","2002","UNESCO_UIS Database_Sep2007","Number","130013",""
"Mongolia","Male","2001","UNESCO_UIS Database_Sep2007","Number","117805",""
"Mongolia","Male","2000","UNESCO_UIS Database_Sep2007","Number","102214",""
"Mongolia","Male","1999","UNESCO_UIS Database_Sep2007","Number","91426",""
"Montserrat","Female","2005","UNESCO_UIS Database_Sep2007","Number","147",""
"Montserrat","Female","2004","UNESCO_UIS Database_Sep2007","Number","139",""
"Montserrat","Female","2003","UNESCO_UIS Database_Sep2007","Number","141","1"
"Montserrat","Female","2002","UNESCO_UIS Database_Sep2007","Number","145",""
"Montserrat","Female","2001","UNESCO_UIS Database_Sep2007","Number","141",""
"Montserrat","Female","2000","UNESCO_UIS Database_Sep2007","Number","138",""
"Montserrat","Female","1999","UNESCO_UIS Database_Sep2007","Number","128",""
"Montserrat","Male","2005","UNESCO_UIS Database_Sep2007","Number","151",""
"Montserrat","Male","2004","UNESCO_UIS Database_Sep2007","Number","145",""
"Montserrat","Male","2003","UNESCO_UIS Database_Sep2007","Number","144",""
"Montserrat","Male","2002","UNESCO_UIS Database_Sep2007","Number","156",""
"Montserrat","Male","2001","UNESCO_UIS Database_Sep2007","Number","156",""
"Montserrat","Male","2000","UNESCO_UIS Database_Sep2007","Number","146",""
"Montserrat","Male","1999","UNESCO_UIS Database_Sep2007","Number","144",""
"Morocco","Female","2005","UNESCO_UIS Database_Sep2007","Number","880259","1"
"Morocco","Female","2004","UNESCO_UIS Database_Sep2007","Number","842515",""
"Morocco","Female","2003","UNESCO_UIS Database_Sep2007","Number","782634",""
"Morocco","Female","2002","UNESCO_UIS Database_Sep2007","Number","742106","1"
"Morocco","Female","2001","UNESCO_UIS Database_Sep2007","Number","704852","1"
"Morocco","Female","2000","UNESCO_UIS Database_Sep2007","Number","673005",""
"Morocco","Female","1999","UNESCO_UIS Database_Sep2007","Number","637292",""
"Morocco","Male","2005","UNESCO_UIS Database_Sep2007","Number","1072197",""
"Morocco","Male","2004","UNESCO_UIS Database_Sep2007","Number","1036968",""
"Morocco","Male","2003","UNESCO_UIS Database_Sep2007","Number","975423",""
"Morocco","Male","2002","UNESCO_UIS Database_Sep2007","Number","942957",""
"Morocco","Male","2001","UNESCO_UIS Database_Sep2007","Number","903427",""
"Morocco","Male","2000","UNESCO_UIS Database_Sep2007","Number","868095",""
"Morocco","Male","1999","UNESCO_UIS Database_Sep2007","Number","832502",""
"Mozambique","Female","2005","UNESCO_UIS Database_Sep2007","Number","124941",""
"Mozambique","Female","2004","UNESCO_UIS Database_Sep2007","Number","100039",""
"Mozambique","Female","2002","UNESCO_UIS Database_Sep2007","Number","71496",""
"Mozambique","Female","2001","UNESCO_UIS Database_Sep2007","Number","55306",""
"Mozambique","Female","2000","UNESCO_UIS Database_Sep2007","Number","47553",""
"Mozambique","Female","1999","UNESCO_UIS Database_Sep2007","Number","42034",""
"Mozambique","Male","2005","UNESCO_UIS Database_Sep2007","Number","180936",""
"Mozambique","Male","2004","UNESCO_UIS Database_Sep2007","Number","143389",""
"Mozambique","Male","2002","UNESCO_UIS Database_Sep2007","Number","109035",""
"Mozambique","Male","2001","UNESCO_UIS Database_Sep2007","Number","87247",""
"Mozambique","Male","2000","UNESCO_UIS Database_Sep2007","Number","76257",""
"Mozambique","Male","1999","UNESCO_UIS Database_Sep2007","Number","61113",""
"Myanmar","Female","2005","UNESCO_UIS Database_Sep2007","Number","1272094",""
"Myanmar","Female","2004","UNESCO_UIS Database_Sep2007","Number","1220459",""
"Myanmar","Female","2003","UNESCO_UIS Database_Sep2007","Number","1147109",""
"Myanmar","Female","2002","UNESCO_UIS Database_Sep2007","Number","1140986",""
"Myanmar","Female","2001","UNESCO_UIS Database_Sep2007","Number","1114511",""
"Myanmar","Female","2000","UNESCO_UIS Database_Sep2007","Number","1161259",""
"Myanmar","Female","1999","UNESCO_UIS Database_Sep2007","Number","1020441",""
"Myanmar","Male","2005","UNESCO_UIS Database_Sep2007","Number","1317218",""
"Myanmar","Male","2004","UNESCO_UIS Database_Sep2007","Number","1323978",""
"Myanmar","Male","2003","UNESCO_UIS Database_Sep2007","Number","1235499",""
"Myanmar","Male","2002","UNESCO_UIS Database_Sep2007","Number","1231607",""
"Myanmar","Male","2001","UNESCO_UIS Database_Sep2007","Number","1187408",""
"Myanmar","Male","2000","UNESCO_UIS Database_Sep2007","Number","1107143",""
"Myanmar","Male","1999","UNESCO_UIS Database_Sep2007","Number","1038566",""
"Namibia","Female","2005","UNESCO_UIS Database_Sep2007","Number","78648",""
"Namibia","Female","2004","UNESCO_UIS Database_Sep2007","Number","76436",""
"Namibia","Female","2003","UNESCO_UIS Database_Sep2007","Number","74521",""
"Namibia","Female","2002","UNESCO_UIS Database_Sep2007","Number","72777",""
"Namibia","Female","2001","UNESCO_UIS Database_Sep2007","Number","72180",""
"Namibia","Female","2000","UNESCO_UIS Database_Sep2007","Number","65628",""
"Namibia","Female","1999","UNESCO_UIS Database_Sep2007","Number","61207",""
"Namibia","Male","2005","UNESCO_UIS Database_Sep2007","Number","69456",""
"Namibia","Male","2004","UNESCO_UIS Database_Sep2007","Number","77205",""
"Namibia","Male","2003","UNESCO_UIS Database_Sep2007","Number","66455",""
"Namibia","Male","2002","UNESCO_UIS Database_Sep2007","Number","65322",""
"Namibia","Male","2001","UNESCO_UIS Database_Sep2007","Number","63763",""
"Namibia","Male","2000","UNESCO_UIS Database_Sep2007","Number","58568",""
"Namibia","Male","1999","UNESCO_UIS Database_Sep2007","Number","54924",""
"Nauru","Female","2004","UNESCO_UIS Database_Sep2007","Number","325","1"
"Nauru","Female","2003","UNESCO_UIS Database_Sep2007","Number","325",""
"Nauru","Female","2002","UNESCO_UIS Database_Sep2007","Number","307",""
"Nauru","Female","2001","UNESCO_UIS Database_Sep2007","Number","313",""
"Nauru","Female","2000","UNESCO_UIS Database_Sep2007","Number","360",""
"Nauru","Male","2004","UNESCO_UIS Database_Sep2007","Number","320",""
"Nauru","Male","2003","UNESCO_UIS Database_Sep2007","Number","320",""
"Nauru","Male","2002","UNESCO_UIS Database_Sep2007","Number","266",""
"Nauru","Male","2001","UNESCO_UIS Database_Sep2007","Number","323",""
"Nauru","Male","2000","UNESCO_UIS Database_Sep2007","Number","302",""
"Nepal","Female","2005","UNESCO_UIS Database_Sep2007","Number","918425","1"
"Nepal","Female","2003","UNESCO_UIS Database_Sep2007","Number","762893",""
"Nepal","Female","2002","UNESCO_UIS Database_Sep2007","Number","692614",""
"Nepal","Female","2001","UNESCO_UIS Database_Sep2007","Number","603826",""
"Nepal","Female","2000","UNESCO_UIS Database_Sep2007","Number","540126",""
"Nepal","Female","1999","UNESCO_UIS Database_Sep2007","Number","501264",""
"Nepal","Male","2005","UNESCO_UIS Database_Sep2007","Number","1135740","3"
"Nepal","Male","2003","UNESCO_UIS Database_Sep2007","Number","1059170",""
"Nepal","Male","2002","UNESCO_UIS Database_Sep2007","Number","997584",""
"Nepal","Male","2001","UNESCO_UIS Database_Sep2007","Number","897677",""
"Nepal","Male","2000","UNESCO_UIS Database_Sep2007","Number","808086",""
"Nepal","Male","1999","UNESCO_UIS Database_Sep2007","Number","764194",""
"Netherlands","Female","2005","UNESCO_UIS Database_Sep2007","Number","682450",""
"Netherlands","Female","2004","UNESCO_UIS Database_Sep2007","Number","677373",""
"Netherlands","Female","2003","UNESCO_UIS Database_Sep2007","Number","687071",""
"Netherlands","Female","2002","UNESCO_UIS Database_Sep2007","Number","674233",""
"Netherlands","Female","2001","UNESCO_UIS Database_Sep2007","Number","675190",""
"Netherlands","Female","2000","UNESCO_UIS Database_Sep2007","Number","660324",""
"Netherlands","Female","1999","UNESCO_UIS Database_Sep2007","Number","652044",""
"Netherlands","Male","2005","UNESCO_UIS Database_Sep2007","Number","727799",""
"Netherlands","Male","2004","UNESCO_UIS Database_Sep2007","Number","719323",""
"Netherlands","Male","2003","UNESCO_UIS Database_Sep2007","Number","728099",""
"Netherlands","Male","2002","UNESCO_UIS Database_Sep2007","Number","723706",""
"Netherlands","Male","2001","UNESCO_UIS Database_Sep2007","Number","727738",""
"Netherlands","Male","2000","UNESCO_UIS Database_Sep2007","Number","718929",""
"Netherlands","Male","1999","UNESCO_UIS Database_Sep2007","Number","712762",""
"Netherlands Antilles","Female","2003","UNESCO_UIS Database_Sep2007","Number","7960","1"
"Netherlands Antilles","Female","2002","UNESCO_UIS Database_Sep2007","Number","7880",""
"Netherlands Antilles","Female","2001","UNESCO_UIS Database_Sep2007","Number","7703",""
"Netherlands Antilles","Female","2000","UNESCO_UIS Database_Sep2007","Number","7555",""
"Netherlands Antilles","Female","1999","UNESCO_UIS Database_Sep2007","Number","8277",""
"Netherlands Antilles","Male","2003","UNESCO_UIS Database_Sep2007","Number","7308",""
"Netherlands Antilles","Male","2002","UNESCO_UIS Database_Sep2007","Number","7213",""
"Netherlands Antilles","Male","2001","UNESCO_UIS Database_Sep2007","Number","6949",""
"Netherlands Antilles","Male","2000","UNESCO_UIS Database_Sep2007","Number","6863",""
"Netherlands Antilles","Male","1999","UNESCO_UIS Database_Sep2007","Number","7149",""
"New Zealand","Female","2005","UNESCO_UIS Database_Sep2007","Number","264213",""
"New Zealand","Female","2004","UNESCO_UIS Database_Sep2007","Number","253135",""
"New Zealand","Female","2003","UNESCO_UIS Database_Sep2007","Number","258617",""
"New Zealand","Female","2002","UNESCO_UIS Database_Sep2007","Number","249116",""
"New Zealand","Female","2000","UNESCO_UIS Database_Sep2007","Number","223383",""
"New Zealand","Female","1999","UNESCO_UIS Database_Sep2007","Number","219077",""
"New Zealand","Male","2005","UNESCO_UIS Database_Sep2007","Number","261939",""
"New Zealand","Male","2004","UNESCO_UIS Database_Sep2007","Number","250106",""
"New Zealand","Male","2003","UNESCO_UIS Database_Sep2007","Number","245089",""
"New Zealand","Male","2002","UNESCO_UIS Database_Sep2007","Number","233843",""
"New Zealand","Male","2000","UNESCO_UIS Database_Sep2007","Number","220499",""
"New Zealand","Male","1999","UNESCO_UIS Database_Sep2007","Number","217824",""
